WellHoleDiameterId|StateWellId|Diameter|TopDepth|BottomDepth|CreatedDate|LastUpdateDate
1945|106048|48|0|40|2018-04-17|2018-04-17
1946|93339|7.875|0|210|2018-04-17|2018-04-17
1947|93414|7.875|0|220|2018-04-17|2018-04-17
1948|89999|8|0|10|2018-04-17|2018-04-17
1949|121159|42|0|38|2018-04-17|2018-04-17
1950|2970|12.5|0|380|2018-04-17|2018-04-17
1951|94873|24|0|40|2018-04-17|2018-04-17
1952|139268|8|0|20|2018-04-17|2018-04-17
1953|50888|21|0|76|2018-04-17|2018-04-17
1954|132093|7.5|0|300|2018-04-17|2018-04-17
1955|98132|9.5|0|440|2018-04-17|2018-04-17
1956|98861|7.75|0|204|2018-04-17|2018-04-17
1957|99014|7.75|0|164|2018-04-17|2018-04-17
1958|55437|26|0|486|2018-04-17|2018-04-17
1959|4947|12.5|0|220|2018-04-17|2018-04-17
1960|10718|18|0|233|2018-04-17|2018-04-17
1961|2978|12.5|0|400|2018-04-17|2018-04-17
1962|2011|11.5|0|300|2018-04-17|2018-04-17
1963|118730|10.625|0|200|2018-04-17|2018-04-17
1964|60289|22|0|35|2018-04-17|2018-04-17
1965|99344|7.75|0|204|2018-04-17|2018-04-17
1966|76647|48|0|10|2018-04-17|2018-04-17
1967|65750|12.25|0|20|2018-04-17|2018-04-17
1968|97756|7.75|0|324|2018-04-17|2018-04-17
1969|89434|8|0|10|2018-04-17|2018-04-17
1970|76646|48|0|10|2018-04-17|2018-04-17
1971|76645|48|0|10|2018-04-17|2018-04-17
1972|99549|35|0|60|2018-04-17|2018-04-17
1973|106088|35|0|60|2018-04-17|2018-04-17
1974|86916|8|0|890|2018-04-17|2018-04-17
1975|124277|20|0|520|2018-04-17|2018-04-17
1976|98028|7.75|0|404|2018-04-17|2018-04-17
1977|89433|8|0|10|2018-04-17|2018-04-17
1978|86843|8|0|605|2018-04-17|2018-04-17
1979|662|12.25|0|480|2018-04-17|2018-04-17
1980|99550|30|0|420|2018-04-17|2018-04-17
1981|31128|15|0|172|2018-04-17|2018-04-17
1982|89887|12.75|0|175|2018-04-17|2018-04-17
1983|116416|10|0|340|2018-04-17|2018-04-17
1984|122880|8.5|0|20|2018-04-17|2018-04-17
1985|48496|20|0|210|2018-04-17|2018-04-17
1986|118121|10|0|22|2018-04-17|2018-04-17
1987|98847|9.5|0|280|2018-04-17|2018-04-17
1988|104266|9.875|0|120|2018-04-17|2018-04-17
1989|93126|20|0|201|2018-04-17|2018-04-17
1990|96748|7|0|307|2018-04-17|2018-04-17
1991|79419|12|0|13|2018-04-17|2018-04-17
1992|108718|8.5|0|308|2018-04-17|2018-04-17
1993|104265|4.75|0|145|2018-04-17|2018-04-17
1994|109772|11.5|0|427|2018-04-17|2018-04-17
1995|76649|48|0|10|2018-04-17|2018-04-17
1996|76644|48|0|10|2018-04-17|2018-04-17
1997|117023|10|0|300|2018-04-17|2018-04-17
1998|79420|12|0|12|2018-04-17|2018-04-17
1999|137690|7|0|300|2018-04-17|2018-04-17
2000|76643|48|0|10|2018-04-17|2018-04-17
2001|109771|11.5|0|427|2018-04-17|2018-04-17
2002|76642|48|0|10|2018-04-17|2018-04-17
2003|76607|48|0|10|2018-04-17|2018-04-17
2004|76648|48|0|10|2018-04-17|2018-04-17
2005|133097|17.5|0|100|2018-04-17|2018-04-17
2006|76606|48|0|10|2018-04-17|2018-04-17
2007|98994|36|0|60|2018-04-17|2018-04-17
2008|96594|7|0|459|2018-04-17|2018-04-17
2009|108317|35|0|60|2018-04-17|2018-04-17
2010|3028|12.5|0|360|2018-04-17|2018-04-17
2011|115149|8|0|315|2018-04-17|2018-04-17
2012|3374|12.5|0|80|2018-04-17|2018-04-17
2013|125553|8.5|0|15|2018-04-17|2018-04-17
2014|2035|25|0|555|2018-04-17|2018-04-17
2015|139411|7.875|0|550|2018-04-17|2018-04-17
2016|51861|48|0|50|2018-04-17|2018-04-17
2017|3019|12.5|0|320|2018-04-17|2018-04-17
2018|76972|48|0|10|2018-04-17|2018-04-17
2019|76974|48|0|10|2018-04-17|2018-04-17
2020|76973|48|0|10|2018-04-17|2018-04-17
2021|3815|9|0|250|2018-04-17|2018-04-17
2022|60860|6.75|0|210|2018-04-17|2018-04-17
2023|95045|30|0|62|2018-04-17|2018-04-17
2024|139389|7.875|0|480|2018-04-17|2018-04-17
2025|2781|8.75|0|500|2018-04-17|2018-04-17
2026|76975|48|0|10|2018-04-17|2018-04-17
2027|106089|26|0|803|2018-04-17|2018-04-17
2028|139408|7.875|0|400|2018-04-17|2018-04-17
2029|90107|9|0|50|2018-04-17|2018-04-17
2030|139421|7.875|0|460|2018-04-17|2018-04-17
2031|105474|8.5|0|420|2018-04-17|2018-04-17
2032|92019|28|0|78|2018-04-17|2018-04-17
2033|121789|9|0|460|2018-04-17|2018-04-17
2034|56650|30|0|40|2018-04-17|2018-04-17
2035|90057|8|0|340|2018-04-17|2018-04-17
2036|109111|35|0|60|2018-04-17|2018-04-17
2037|139423|7.875|0|420|2018-04-17|2018-04-17
2038|3069|12.5|0|80|2018-04-17|2018-04-17
2039|2984|12.5|0|340|2018-04-17|2018-04-17
2040|76976|48|0|10|2018-04-17|2018-04-17
2041|76977|48|0|10|2018-04-17|2018-04-17
2042|98256|8.5|0|500|2018-04-17|2018-04-17
2043|97190|24|0|40|2018-04-17|2018-04-17
2044|99017|48|0|60|2018-04-17|2018-04-17
2045|6474|25|0|691|2018-04-17|2018-04-17
2046|5921|4.5|0|660|2018-04-17|2018-04-17
2047|24081|7.5|0|420|2018-04-17|2018-04-17
2048|90058|8|0|340|2018-04-17|2018-04-17
2049|109112|30|0|60|2018-04-17|2018-04-17
2050|29350|8|0|100|2018-04-17|2018-04-17
2051|2352|12.5|0|400|2018-04-17|2018-04-17
2052|118727|6|0|212|2018-04-17|2018-04-17
2053|139410|7.875|0|380|2018-04-17|2018-04-17
2054|15889|25|0|180|2018-04-17|2018-04-17
2055|15658|10|0|180|2018-04-17|2018-04-17
2056|116276|8.75|0|20|2018-04-17|2018-04-17
2057|117457|8.75|0|20|2018-04-17|2018-04-17
2058|88330|9|0|200|2018-04-17|2018-04-17
2059|88329|9|0|160|2018-04-17|2018-04-17
2060|511|12.75|0|560|2018-04-17|2018-04-17
2061|139388|7.875|0|440|2018-04-17|2018-04-17
2062|5249|25|0|621|2018-04-17|2018-04-17
2063|98910|8|0|220|2018-04-17|2018-04-17
2064|2830|25|0|601|2018-04-17|2018-04-17
2065|3381|14.5|0|80|2018-04-17|2018-04-17
2066|123678|12.25|0|5|2018-04-17|2018-04-17
2067|103344|8.5|0|700|2018-04-17|2018-04-17
2068|3351|11.5|0|100|2018-04-17|2018-04-17
2069|139409|7.875|0|380|2018-04-17|2018-04-17
2070|5332|25|0|561|2018-04-17|2018-04-17
2071|90192|9.875|0|20|2018-04-17|2018-04-17
2072|129360|8.5|0|12|2018-04-17|2018-04-17
2073|123268|10|0|10|2018-04-17|2018-04-17
2074|54126|12.5|0|500|2018-04-17|2018-04-17
2075|46310|22|0|385|2018-04-17|2018-04-17
2076|2879|8.75|0|500|2018-04-17|2018-04-17
2077|98995|35|0|60|2018-04-17|2018-04-17
2078|111360|8.75|0|160|2018-04-17|2018-04-17
2079|59284|14|0|1615|2018-04-17|2018-04-17
2080|59028|14|0|1152|2018-04-17|2018-04-17
2081|115883|7.875|0|215|2018-04-17|2018-04-17
2082|123294|8.5|0|15|2018-04-17|2018-04-17
2083|66502|12|0|18|2018-04-17|2018-04-17
2084|54443|12.25|0|714|2018-04-17|2018-04-17
2085|121853|12.25|0|19|2018-04-17|2018-04-17
2086|6473|25|0|627|2018-04-17|2018-04-17
2087|11459|8.75|0|180|2018-04-17|2018-04-17
2088|46296|22|0|425|2018-04-17|2018-04-17
2089|99534|30|0|734|2018-04-17|2018-04-17
2090|11467|8.75|0|140|2018-04-17|2018-04-17
2091|6925|8.75|0|280|2018-04-17|2018-04-17
2092|117056|10.75|0|320|2018-04-17|2018-04-17
2093|88453|18.5|0|360|2018-04-17|2018-04-17
2094|79772|10|0|24|2018-04-17|2018-04-17
2095|123273|10|0|2|2018-04-17|2018-04-17
2096|48224|22|0|95|2018-04-17|2018-04-17
2097|11439|10|0|320|2018-04-17|2018-04-17
2098|6526|8.75|0|300|2018-04-17|2018-04-17
2099|99577|48|0|60|2018-04-17|2018-04-17
2100|98702|8.5|0|345|2018-04-17|2018-04-17
2101|2954|12.25|0|127|2018-04-17|2018-04-17
2102|88314|12.75|0|52|2018-04-17|2018-04-17
2103|2048|11|0|150|2018-04-17|2018-04-17
2104|2045|11|0|140|2018-04-17|2018-04-17
2105|97688|8.5|0|473|2018-04-17|2018-04-17
2106|139420|8.5|0|343|2018-04-17|2018-04-17
2107|98044|6.75|0|338|2018-04-17|2018-04-17
2108|39539|14.75|0|280|2018-04-17|2018-04-17
2109|1648|11|0|402|2018-04-17|2018-04-17
2110|4824|11|0|496|2018-04-17|2018-04-17
2111|139414|7.875|0|180|2018-04-17|2018-04-17
2112|79795|9.625|0|19|2018-04-17|2018-04-17
2113|3816|8.75|0|224|2018-04-17|2018-04-17
2114|486|8.75|0|420|2018-04-17|2018-04-17
2115|103051|24|0|20|2018-04-17|2018-04-17
2116|71370|14.75|0|150|2018-04-17|2018-04-17
2117|71371|14.75|0|152|2018-04-17|2018-04-17
2118|71372|14.75|0|152|2018-04-17|2018-04-17
2119|71374|14.75|0|152|2018-04-17|2018-04-17
2120|6541|9|0|414|2018-04-17|2018-04-17
2121|3548|8.75|0|200|2018-04-17|2018-04-17
2122|90013|9|0|50|2018-04-17|2018-04-17
2123|98119|6.75|0|438|2018-04-17|2018-04-17
2124|116964|13|0|185|2018-04-17|2018-04-17
2125|117055|9.875|0|520|2018-04-17|2018-04-17
2126|111281|36|0|40|2018-04-17|2018-04-17
2127|71373|14.75|0|142|2018-04-17|2018-04-17
2128|71375|14.75|0|142|2018-04-17|2018-04-17
2129|121689|10.625|0|30|2018-04-17|2018-04-17
2130|111017|7.5|0|23|2018-04-17|2018-04-17
2131|3679|12.25|0|25|2018-04-17|2018-04-17
2132|117761|30|0|43|2018-04-17|2018-04-17
2133|129682|7.875|0|12|2018-04-17|2018-04-17
2134|53596|12.75|0|645|2018-04-17|2018-04-17
2135|90022|9|0|260|2018-04-17|2018-04-17
2136|139506|7.875|0|320|2018-04-17|2018-04-17
2137|45485|22|0|400|2018-04-17|2018-04-17
2138|46297|22|0|400|2018-04-17|2018-04-17
2139|46472|7.875|0|420|2018-04-17|2018-04-17
2140|2920|12.25|0|25|2018-04-17|2018-04-17
2141|139447|7.875|0|400|2018-04-17|2018-04-17
2142|96576|7|0|326|2018-04-17|2018-04-17
2143|44069|7.875|0|80|2018-04-17|2018-04-17
2144|33636|9.875|0|85|2018-04-17|2018-04-17
2145|124796|12|0|93|2018-04-17|2018-04-17
2146|3182|12.25|0|25|2018-04-17|2018-04-17
2147|127295|30|0|35|2018-04-17|2018-04-17
2148|132051|7.5|0|110|2018-04-17|2018-04-17
2149|53595|12.75|0|712|2018-04-17|2018-04-17
2150|2880|25|0|492|2018-04-17|2018-04-17
2151|61041|6.75|0|250|2018-04-17|2018-04-17
2152|6327|8.75|0|280|2018-04-17|2018-04-17
2153|93131|8|0|100|2018-04-17|2018-04-17
2154|6518|25|0|446|2018-04-17|2018-04-17
2155|98544|12.875|0|450|2018-04-17|2018-04-17
2156|98969|7.5|0|235|2018-04-17|2018-04-17
2157|88359|8|0|20|2018-04-17|2018-04-17
2158|51862|48|0|50|2018-04-17|2018-04-17
2159|139407|7.875|0|520|2018-04-17|2018-04-17
2160|11420|8.75|0|205|2018-04-17|2018-04-17
2161|3672|12.25|0|25|2018-04-17|2018-04-17
2162|3671|16|0|25|2018-04-17|2018-04-17
2163|127858|12.75|0|500|2018-04-17|2018-04-17
2164|75260|12|0|465|2018-04-17|2018-04-17
2165|98825|9.5|0|367|2018-04-17|2018-04-17
2166|98062|7.75|0|460|2018-04-17|2018-04-17
2167|87978|9|0|100|2018-04-17|2018-04-17
2168|92980|15|0|40|2018-04-17|2018-04-17
2169|139384|7.875|0|380|2018-04-17|2018-04-17
2170|98478|8|0|120|2018-04-17|2018-04-17
2171|2178|12.5|0|100|2018-04-17|2018-04-17
2172|117953|14.75|0|531|2018-04-17|2018-04-17
2173|59762|18|0|40|2018-04-17|2018-04-17
2174|88944|10|0|310|2018-04-17|2018-04-17
2175|47553|8.75|0|339|2018-04-17|2018-04-17
2176|49674|8|0|50|2018-04-17|2018-04-17
2177|139406|7.875|0|505|2018-04-17|2018-04-17
2178|91399|17.75|0|287|2018-04-17|2018-04-17
2179|116680|16.75|0|400|2018-04-17|2018-04-17
2180|89532|9|0|20|2018-04-17|2018-04-17
2181|79802|9|0|25|2018-04-17|2018-04-17
2182|476|12|0|20|2018-04-17|2018-04-17
2183|88182|9|0|61|2018-04-17|2018-04-17
2184|59880|20|0|1330|2018-04-17|2018-04-17
2185|139489|7.875|0|150|2018-04-17|2018-04-17
2186|121703|9|0|460|2018-04-17|2018-04-17
2187|98666|36|0|40|2018-04-17|2018-04-17
2188|139387|7.875|0|440|2018-04-17|2018-04-17
2189|115480|7.875|0|310|2018-04-17|2018-04-17
2190|61911|8|0|15|2018-04-17|2018-04-17
2191|139392|7.875|0|480|2018-04-17|2018-04-17
2192|133096|17.5|0|103|2018-04-17|2018-04-17
2193|10717|17.5|0|220|2018-04-17|2018-04-17
2194|121446|8.75|0|770|2018-04-17|2018-04-17
2195|121447|8.75|0|770|2018-04-17|2018-04-17
2196|139469|7.875|0|370|2018-04-17|2018-04-17
2197|110724|7.75|0|145|2018-04-17|2018-04-17
2198|97169|10|0|10|2018-04-17|2018-04-17
2199|124042|10|0|10|2018-04-17|2018-04-17
2200|135476|30|0|55|2018-04-17|2018-04-17
2201|580|4.5|0|430|2018-04-17|2018-04-17
2202|7040|4.5|0|410|2018-04-17|2018-04-17
2203|92130|36|0|46|2018-04-17|2018-04-17
2204|139422|7.875|0|300|2018-04-17|2018-04-17
2205|576|4.5|0|420|2018-04-17|2018-04-17
2206|79771|9.625|0|19|2018-04-17|2018-04-17
2207|7041|4.5|0|320|2018-04-17|2018-04-17
2208|7187|4.5|0|420|2018-04-17|2018-04-17
2209|7194|4.5|0|380|2018-04-17|2018-04-17
2210|7193|4.5|0|380|2018-04-17|2018-04-17
2211|133001|17.5|0|140|2018-04-17|2018-04-17
2212|110378|17.5|0|140|2018-04-17|2018-04-17
2213|573|4.5|0|545|2018-04-17|2018-04-17
2214|571|4.5|0|575|2018-04-17|2018-04-17
2215|79195|12|0|44|2018-04-17|2018-04-17
2216|63908|8.75|0|2328|2018-04-17|2018-04-17
2217|117249|8|0|760|2018-04-17|2018-04-17
2218|139404|7.875|0|540|2018-04-17|2018-04-17
2219|139465|7.875|0|220|2018-04-17|2018-04-17
2220|139380|7.875|0|360|2018-04-17|2018-04-17
2221|139365|7.875|0|380|2018-04-17|2018-04-17
2222|7192|4.5|0|320|2018-04-17|2018-04-17
2223|579|4.5|0|430|2018-04-17|2018-04-17
2224|572|4.5|0|455|2018-04-17|2018-04-17
2225|44|4.5|0|320|2018-04-17|2018-04-17
2226|7039|4.5|0|470|2018-04-17|2018-04-17
2227|8603|4.5|0|380|2018-04-17|2018-04-17
2228|7320|4.5|0|360|2018-04-17|2018-04-17
2229|115951|12.25|0|132|2018-04-17|2018-04-17
2230|79770|10|0|30|2018-04-17|2018-04-17
2231|115955|9.875|0|140|2018-04-17|2018-04-17
2232|109579|8.5|0|172|2018-04-17|2018-04-17
2233|98499|15|0|831|2018-04-17|2018-04-17
2234|139430|7.875|0|550|2018-04-17|2018-04-17
2235|86857|9|0|158|2018-04-17|2018-04-17
2236|129657|7.75|0|380|2018-04-17|2018-04-17
2237|137264|10|0|10|2018-04-17|2018-04-17
2238|101739|6.75|0|293|2018-04-17|2018-04-17
2239|139433|7.875|0|180|2018-04-17|2018-04-17
2240|60857|7.875|0|180|2018-04-17|2018-04-17
2241|117838|12|0|4|2018-04-17|2018-04-17
2242|121809|13|0|572|2018-04-17|2018-04-17
2243|121806|9.875|0|690|2018-04-17|2018-04-17
2244|100242|42|0|88|2018-04-17|2018-04-17
2245|121810|13|0|690|2018-04-17|2018-04-17
2246|139429|7.875|0|140|2018-04-17|2018-04-17
2247|139496|7.875|0|520|2018-04-17|2018-04-17
2248|64358|11|0|45|2018-04-17|2018-04-17
2249|120395|30|0|54|2018-04-17|2018-04-17
2250|115285|20|0|2140|2018-04-17|2018-04-17
2251|93053|10.625|0|22|2018-04-17|2018-04-17
2252|87953|8|0|20|2018-04-17|2018-04-17
2253|139500|8.5|0|452|2018-04-17|2018-04-17
2254|139402|7.875|0|500|2018-04-17|2018-04-17
2255|139413|7.875|0|480|2018-04-17|2018-04-17
2256|48627|20|0|2218|2018-04-17|2018-04-17
2257|55140|12.25|0|692|2018-04-17|2018-04-17
2258|119492|26|0|75|2018-04-17|2018-04-17
2259|139399|7.875|0|500|2018-04-17|2018-04-17
2260|139432|7.875|0|170|2018-04-17|2018-04-17
2261|46522|14.75|0|1015|2018-04-17|2018-04-17
2262|139485|7.875|0|175|2018-04-17|2018-04-17
2263|49883|7.875|0|133|2018-04-17|2018-04-17
2264|49885|7.875|0|145|2018-04-17|2018-04-17
2265|47367|10.75|0|345|2018-04-17|2018-04-17
2266|64461|17.5|0|39|2018-04-17|2018-04-17
2267|49886|7.875|0|150|2018-04-17|2018-04-17
2268|139462|7.875|0|250|2018-04-17|2018-04-17
2269|120443|36|0|54|2018-04-17|2018-04-17
2270|124335|12|0|225|2018-04-17|2018-04-17
2271|131721|7.5|0|80|2018-04-17|2018-04-17
2272|42|4.5|0|440|2018-04-17|2018-04-17
2273|90103|8|0|900|2018-04-17|2018-04-17
2274|90102|8|0|860|2018-04-17|2018-04-17
2275|98146|8.5|0|260|2018-04-17|2018-04-17
2276|99073|35|0|100|2018-04-17|2018-04-17
2277|117276|14.75|0|780|2018-04-17|2018-04-17
2278|139468|7.875|0|400|2018-04-17|2018-04-17
2279|139444|7.875|0|340|2018-04-17|2018-04-17
2280|139428|7.875|0|120|2018-04-17|2018-04-17
2281|121732|8|0|750|2018-04-17|2018-04-17
2282|121733|8|0|750|2018-04-17|2018-04-17
2283|133442|10|0|140|2018-04-17|2018-04-17
2284|133443|10|0|140|2018-04-17|2018-04-17
2285|121725|8|0|720|2018-04-17|2018-04-17
2286|121723|8|0|700|2018-04-17|2018-04-17
2287|121727|8|0|840|2018-04-17|2018-04-17
2288|121726|8|0|960|2018-04-17|2018-04-17
2289|121730|8|0|1000|2018-04-17|2018-04-17
2290|31259|18|0|136|2018-04-17|2018-04-17
2291|121722|8|0|700|2018-04-17|2018-04-17
2292|121724|8|0|720|2018-04-17|2018-04-17
2293|121731|8|0|980|2018-04-17|2018-04-17
2294|121729|12|0|40|2018-04-17|2018-04-17
2295|121728|8|0|720|2018-04-17|2018-04-17
2296|116717|7.75|0|520|2018-04-17|2018-04-17
2297|65152|7.875|0|20|2018-04-17|2018-04-17
2298|80272|13.75|0|14|2018-04-17|2018-04-17
2299|139459|7.875|0|370|2018-04-17|2018-04-17
2300|139450|7.875|0|410|2018-04-17|2018-04-17
2301|78990|9.5|0|40|2018-04-17|2018-04-17
2302|92488|8|0|100|2018-04-17|2018-04-17
2303|139378|7.875|0|420|2018-04-17|2018-04-17
2304|48331|22|0|40|2018-04-17|2018-04-17
2305|139386|8.5|0|462|2018-04-17|2018-04-17
2306|124299|12.5|0|332|2018-04-17|2018-04-17
2307|33764|18|0|256|2018-04-17|2018-04-17
2308|139538|7|0|550|2018-04-17|2018-04-17
2309|89628|16|0|180|2018-04-17|2018-04-17
2310|139471|7.875|0|560|2018-04-17|2018-04-17
2311|90092|8|0|760|2018-04-17|2018-04-17
2312|139368|8.75|0|420|2018-04-17|2018-04-17
2313|139495|8.75|0|500|2018-04-17|2018-04-17
2314|139363|8.5|0|542|2018-04-17|2020-10-01
2315|117275|11|0|780|2018-04-17|2018-04-17
2316|139505|7.875|0|350|2018-04-17|2018-04-17
2317|139492|7.875|0|348|2018-04-17|2018-04-17
2318|48702|22|0|80|2018-04-17|2018-04-17
2319|139391|8.75|0|580|2018-04-17|2018-04-17
2320|132870|8|0|525|2018-04-17|2018-04-17
2321|79773|12|0|25|2018-04-17|2018-04-17
2322|116716|8|0|500|2018-04-17|2018-04-17
2323|108448|35|0|80|2018-04-17|2018-04-17
2324|139379|8.75|0|600|2018-04-17|2018-04-17
2325|98202|9.75|0|20|2018-04-17|2018-04-17
2326|88971|14|0|800|2018-04-17|2018-04-17
2327|116718|8|0|500|2018-04-17|2018-04-17
2328|117012|10|0|20|2018-04-17|2018-04-17
2329|121721|16|0|60|2018-04-17|2018-04-17
2330|117250|17|0|495|2018-04-17|2018-04-17
2331|139359|8.5|0|423|2018-04-17|2018-04-17
2332|139458|7.875|0|300|2018-04-17|2018-04-17
2333|107044|30|0|723|2018-04-17|2018-04-17
2334|139358|8.5|0|580|2018-04-17|2018-04-17
2335|81704|8.75|0|20|2018-04-17|2018-04-17
2336|139504|7.875|0|320|2018-04-17|2018-04-17
2337|139467|7.875|0|360|2018-04-17|2018-04-17
2338|117194|9|0|600|2018-04-17|2018-04-17
2339|120411|36|0|40|2018-04-17|2018-04-17
2340|139362|7.875|0|400|2018-04-17|2018-04-17
2341|139503|7.875|0|310|2018-04-17|2018-04-17
2342|107068|36|0|30|2018-04-17|2018-04-17
2343|99074|38|0|74|2018-04-17|2018-04-17
2344|99075|35|0|75|2018-04-17|2018-04-17
2345|60506|12|0|21|2018-04-17|2018-04-17
2346|99591|42|0|40|2018-04-17|2018-04-17
2347|90326|9|0|20|2018-04-17|2018-04-17
2348|96236|7|0|175|2018-04-17|2018-04-17
2349|90375|16|0|36|2018-04-17|2018-04-17
2350|116524|28|0|24|2018-04-17|2018-04-17
2351|117195|9|0|280|2018-04-17|2018-04-17
2352|139397|8.75|0|340|2018-04-17|2018-04-17
2353|93729|8.5|0|200|2018-04-17|2018-04-17
2354|139466|7.875|0|240|2018-04-17|2018-04-17
2355|129107|7.75|0|10|2018-04-17|2018-04-17
2356|56138|15|0|10|2018-04-17|2018-04-17
2357|86902|16|0|705|2018-04-17|2018-04-17
2358|93842|7.5|0|10|2018-04-17|2018-04-17
2359|139396|8.75|0|260|2018-04-17|2018-04-17
2360|48162|13|0|455|2018-04-17|2018-04-17
2361|107143|24|0|1105|2018-04-17|2018-04-17
2362|90001|8|0|420|2018-04-17|2018-04-17
2363|132673|26|0|260|2018-04-17|2018-04-17
2364|49888|10.875|0|100|2018-04-17|2018-04-17
2365|24330|17.5|0|1010|2018-04-17|2018-04-17
2366|121358|13|0|400|2018-04-17|2018-04-17
2367|115839|7.875|0|230|2018-04-17|2018-04-17
2368|86519|13|0|255|2018-04-17|2018-04-17
2369|137583|36|0|60|2018-04-17|2018-04-17
2370|137812|36|0|60|2018-04-17|2018-04-17
2371|139435|7.875|0|120|2018-04-17|2018-04-17
2372|139502|7.875|0|260|2018-04-17|2018-04-17
2373|111436|9.75|0|23|2018-04-17|2018-04-17
2374|90035|8|0|440|2018-04-17|2018-04-17
2375|87105|16|0|20|2018-04-17|2018-04-17
2376|87106|16|0|20|2018-04-17|2018-04-17
2377|139457|8.5|0|250|2018-04-17|2018-04-17
2378|139381|8.75|0|560|2018-04-17|2018-04-17
2379|88022|28|0|64|2018-04-17|2018-04-17
2380|139494|7.875|0|280|2018-04-17|2018-04-17
2381|107045|42|0|65|2018-04-17|2018-04-17
2382|66275|13|0|18|2018-04-17|2018-04-17
2383|129295|7.875|0|10|2018-04-17|2018-04-17
2384|59957|18.5|0|2263|2018-04-17|2018-04-17
2385|88754|9.75|0|50|2018-04-17|2018-04-17
2386|66559|8|0|18|2018-04-17|2018-04-17
2387|121183|12|0|65|2018-04-17|2018-04-17
2388|121182|15|0|20|2018-04-17|2018-04-17
2389|57576|12.625|0|699|2018-04-17|2018-04-17
2390|57573|12.625|0|1100|2018-04-17|2018-04-17
2391|139352|7.875|0|340|2018-04-17|2018-04-17
2392|59307|7.875|0|687|2018-04-17|2018-04-17
2393|92915|30|0|40|2018-04-17|2018-04-17
2394|56148|15|0|10|2018-04-17|2018-04-17
2395|56144|15|0|10|2018-04-17|2018-04-17
2396|56143|15|0|10|2018-04-17|2018-04-17
2397|56142|15|0|10|2018-04-17|2018-04-17
2398|56131|15|0|10|2018-04-17|2018-04-17
2399|31400|10|0|152|2018-04-17|2018-04-17
2400|56150|15|0|10|2018-04-17|2018-04-17
2401|56147|15|0|10|2018-04-17|2018-04-17
2402|56146|15|0|10|2018-04-17|2018-04-17
2403|56145|15|0|10|2018-04-17|2018-04-17
2404|56140|15|0|10|2018-04-17|2018-04-17
2405|56139|15|0|10|2018-04-17|2018-04-17
2406|56135|15|0|10|2018-04-17|2018-04-17
2407|56134|15|0|10|2018-04-17|2018-04-17
2408|56133|15|0|10|2018-04-17|2018-04-17
2409|56132|15|0|10|2018-04-17|2018-04-17
2410|99025|48|0|72|2018-04-17|2018-04-17
2411|98593|48|0|50|2018-04-17|2018-04-17
2412|139493|8.75|0|620|2018-04-17|2018-04-17
2413|202|8.75|0|428|2018-04-17|2018-04-17
2414|98216|11|0|660|2018-04-17|2018-04-17
2415|139427|7.875|0|120|2018-04-17|2018-04-17
2416|65419|7.875|0|20|2018-04-17|2018-04-17
2417|139419|7.875|0|440|2018-04-17|2018-04-17
2418|98961|15|0|678|2018-04-17|2018-04-17
2419|129142|7.875|0|186|2018-04-17|2018-04-17
2420|79777|12.25|0|300|2018-04-17|2018-04-17
2421|33262|16|0|370|2018-04-17|2018-04-17
2422|113340|9|0|280|2018-04-17|2018-04-17
2423|92362|15.75|0|200|2018-04-17|2018-04-17
2424|46508|14.75|0|570|2018-04-17|2018-04-17
2425|116338|8.75|0|360|2018-04-17|2018-04-17
2426|139464|7.875|0|330|2018-04-17|2018-04-17
2427|121184|20|0|2670|2018-04-17|2018-04-17
2428|99598|48|0|50|2018-04-17|2018-04-17
2429|115380|42|0|20|2018-04-17|2018-04-17
2430|139431|7.875|0|160|2018-04-17|2018-04-17
2431|79754|9.625|0|19|2018-04-17|2018-04-17
2432|95682|14.5|0|890|2018-04-17|2018-04-17
2433|121808|14.75|0|630|2018-04-17|2018-04-17
2434|121597|12.75|0|620|2018-04-17|2018-04-17
2435|87836|8|0|60|2018-04-17|2018-04-17
2436|121772|9|0|420|2018-04-17|2018-04-17
2437|139377|8.75|0|540|2018-04-17|2018-04-17
2438|79774|10|0|30|2018-04-17|2018-04-17
2439|87839|8|0|60|2018-04-17|2018-04-17
2440|139449|7.875|0|480|2018-04-17|2018-04-17
2441|139453|7.875|0|400|2018-04-17|2018-04-17
2442|107056|35|0|60|2018-04-17|2018-04-17
2443|85899|9|0|103|2018-04-17|2018-04-17
2444|119846|18|0|55|2018-04-17|2018-04-17
2445|108176|35|0|80|2018-04-17|2018-04-17
2446|131473|7.875|0|120|2018-04-17|2018-04-17
2447|31046|17.5|0|510|2018-04-17|2018-04-17
2448|90034|8|0|400|2018-04-17|2018-04-17
2449|123953|7.875|0|505|2018-04-17|2018-04-17
