,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1622,2018-05-31,425231.66470942285,329181.0020632944,694998.4331530184,375218.1606240224,471187.4502589649,95016.51849660603,95016.51849660603,95016.51849660603,2363.326134366125,2363.326134366125,2363.326134366125,92653.19236223992,92653.19236223992,92653.19236223992,0.0,0.0,0.0,520248.1832060289
1623,2018-06-01,425219.546638598,341763.3827259284,694700.0575213924,375036.93486362597,471276.6920766406,84141.17023276504,84141.17023276504,84141.17023276504,-5084.718113662102,-5084.718113662102,-5084.718113662102,89225.88834642715,89225.88834642715,89225.88834642715,0.0,0.0,0.0,509360.71687136305
1624,2018-06-02,425207.4285677733,319586.38907815615,688888.1771008084,374855.70910322946,471365.93389431643,85963.9457149881,85963.9457149881,85963.9457149881,-837.1366326596694,-837.1366326596694,-837.1366326596694,86801.08234764777,86801.08234764777,86801.08234764777,0.0,0.0,0.0,511171.3742827614
1625,2018-06-03,425195.31049694854,310330.2187236766,693546.9419895723,374674.48334283294,471455.1757119922,88298.78931629074,88298.78931629074,88298.78931629074,2891.201047658959,2891.201047658959,2891.201047658959,85407.58826863178,85407.58826863178,85407.58826863178,0.0,0.0,0.0,513494.0998132393
1626,2018-06-04,425183.1924261237,326592.39353617496,689857.0904713162,374493.2575824364,471544.41752966796,82995.81729085506,82995.81729085506,82995.81729085506,-2051.993575217059,-2051.993575217059,-2051.993575217059,85047.81086607213,85047.81086607213,85047.81086607213,0.0,0.0,0.0,508179.00971697876
1627,2018-06-05,425171.074355299,317562.67914665176,692762.0667740131,374312.03182204,471641.2748966791,82141.75900104037,82141.75900104037,82141.75900104037,-3556.215377957358,-3556.215377957358,-3556.215377957358,85697.97437899772,85697.97437899772,85697.97437899772,0.0,0.0,0.0,507312.83335633937
1628,2018-06-06,425158.9562844743,329366.65199595195,694614.8786177617,374130.80606164347,471818.9133115579,93584.56631268685,93584.56631268685,93584.56631268685,6275.536517458508,6275.536517458508,6275.536517458508,87309.02979522833,87309.02979522833,87309.02979522833,0.0,0.0,0.0,518743.5225971611
1629,2018-06-07,425146.83821364946,337801.9521583043,701672.1927686996,373949.58030124696,471996.5517264368,92171.53798346399,92171.53798346399,92171.53798346399,2363.3261343980853,2363.3261343980853,2363.3261343980853,89808.2118490659,89808.2118490659,89808.2118490659,0.0,0.0,0.0,517318.3761971134
1630,2018-06-08,425134.7201428247,338562.09753331303,685515.3959310445,373768.3545408504,472174.19014131575,88016.48120884768,88016.48120884768,88016.48120884768,-5084.718113654154,-5084.718113654154,-5084.718113654154,93101.19932250182,93101.19932250182,93101.19932250182,0.0,0.0,0.0,513151.20135167235
1631,2018-06-09,425122.602072,344213.3187313952,693394.4213636952,373587.1287804539,472351.82855619467,96237.67944125406,96237.67944125406,96237.67944125406,-837.1366326522858,-837.1366326522858,-837.1366326522858,97074.81607390636,97074.81607390636,97074.81607390636,0.0,0.0,0.0,521360.28151325404
1632,2018-06-10,425110.48400117515,353823.0949046009,699948.5151769544,373405.90302005736,472494.6486829127,104491.39693444152,104491.39693444152,104491.39693444152,2891.2010476521905,2891.2010476521905,2891.2010476521905,101600.19588678933,101600.19588678933,101600.19588678933,0.0,0.0,0.0,529601.8809356167
1633,2018-06-11,425098.36593035044,336771.6507997687,704634.3950906552,373224.67725966097,472560.08094789495,104484.32853474918,104484.32853474918,104484.32853474918,-2051.9935752235883,-2051.9935752235883,-2051.9935752235883,106536.32210997277,106536.32210997277,106536.32210997277,0.0,0.0,0.0,529582.6944650996
1634,2018-06-12,425086.24785952567,351318.1749003469,703698.343408525,373043.45149926445,472625.5132128771,108177.62809825914,108177.62809825914,108177.62809825914,-3556.2153779518767,-3556.2153779518767,-3556.2153779518767,111733.84347621103,111733.84347621103,111733.84347621103,0.0,0.0,0.0,533263.8759577848
1635,2018-06-13,425074.12978870096,368622.11569058517,726926.8196197593,372862.22573886794,472690.9454778592,123314.59721294261,123314.59721294261,123314.59721294261,6275.536517453965,6275.536517453965,6275.536517453965,117039.06069548866,117039.06069548866,117039.06069548866,0.0,0.0,0.0,548388.7270016435
1636,2018-06-14,425062.0117178761,367629.5135693566,723564.9859729533,372680.99997847143,472756.3777428413,124661.30073004127,124661.30073004127,124661.30073004127,2363.3261343922873,2363.3261343922873,2363.3261343922873,122297.974595649,122297.974595649,122297.974595649,0.0,0.0,0.0,549723.3124479174
1637,2018-06-15,425049.8936470514,358847.33758360916,744614.9764809284,372499.77421807486,472821.8100078234,122275.56770360979,122275.56770360979,122275.56770360979,-5084.718113657481,-5084.718113657481,-5084.718113657481,127360.28581726727,127360.28581726727,127360.28581726727,0.0,0.0,0.0,547325.4613506612
1638,2018-06-16,425037.77557622665,377114.66045589454,728180.2827567622,372318.7394592096,472887.24227280554,131246.10173351693,131246.10173351693,131246.10173351693,-837.1366326449019,-837.1366326449019,-837.1366326449019,132083.23836616185,132083.23836616185,132083.23836616185,0.0,0.0,0.0,556283.8773097435
1639,2018-06-17,425025.6575054019,393422.46663827024,748999.8882372607,372140.9500085548,472952.67453778774,139226.40564825485,139226.40564825485,139226.40564825485,2891.2010476541195,2891.2010476541195,2891.2010476541195,136335.20460060073,136335.20460060073,136335.20460060073,0.0,0.0,0.0,564252.0631536567
1640,2018-06-18,425013.5394345771,382557.5227777175,744858.666443438,372059.97119573277,473018.1068027698,137946.9237409851,137946.9237409851,137946.9237409851,-2051.9935752124256,-2051.9935752124256,-2051.9935752124256,139998.9173161975,139998.9173161975,139998.9173161975,0.0,0.0,0.0,562960.4631755622
1641,2018-06-19,425001.4213637524,382035.99068881857,742267.8888742798,372018.5742369754,473083.539067752,139418.04986383312,139418.04986383312,139418.04986383312,-3556.2153779611604,-3556.2153779611604,-3556.2153779611604,142974.2652417943,142974.2652417943,142974.2652417943,0.0,0.0,0.0,564419.4712275856
1642,2018-06-20,424989.30329292757,403167.98116939765,747071.4557142364,371977.0354203751,473148.97133273416,151456.11767722527,151456.11767722527,151456.11767722527,6275.536517454421,6275.536517454421,6275.536517454421,145180.58115977087,145180.58115977087,145180.58115977087,0.0,0.0,0.0,576445.4209701528
1643,2018-06-21,424977.18522210285,386073.7918770559,748335.2064576598,371935.4966037749,473214.40359771624,148921.69276696173,148921.69276696173,148921.69276696173,2363.3261343864897,2363.3261343864897,2363.3261343864897,146558.36663257526,146558.36663257526,146558.36663257526,0.0,0.0,0.0,573898.8779890646
1644,2018-06-22,424965.0671512781,380435.1665041313,737132.2537260763,371893.95778717456,473279.83586269844,141985.69541313863,141985.69541313863,141985.69541313863,-5084.718113655147,-5084.718113655147,-5084.718113655147,147070.41352679377,147070.41352679377,147070.41352679377,0.0,0.0,0.0,566950.7625644167
1645,2018-06-23,424952.94908045325,382171.5647626618,749094.1082056586,371852.4189705744,473345.2681276805,145865.1630744811,145865.1630744811,145865.1630744811,-837.1366326375181,-837.1366326375181,-837.1366326375181,146702.29970711865,146702.29970711865,146702.29970711865,0.0,0.0,0.0,570818.1121549343
1646,2018-06-24,424940.83100962854,391939.9175779567,759304.4149082793,371694.3290473224,473410.7003926627,148353.45498083622,148353.45498083622,148353.45498083622,2891.2010476639216,2891.2010476639216,2891.2010476639216,145462.2539331723,145462.2539331723,145462.2539331723,0.0,0.0,0.0,573294.2859904647
1647,2018-06-25,424928.71293880383,387717.80065085803,730746.5284426203,371520.5479323181,473476.13265764486,141328.4090545824,141328.4090545824,141328.4090545824,-2051.993575218956,-2051.993575218956,-2051.993575218956,143380.40262980136,143380.40262980136,143380.40262980136,0.0,0.0,0.0,566257.1219933862
1648,2018-06-26,424916.594867979,383325.76677308657,731091.6569628386,371346.87162982044,473555.89848396933,136951.21293855997,136951.21293855997,136951.21293855997,-3556.2153779559167,-3556.2153779559167,-3556.2153779559167,140507.4283165159,140507.4283165159,140507.4283165159,0.0,0.0,0.0,561867.807806539
1649,2018-06-27,424904.47679715423,383001.3386794664,752820.8961445357,371173.6858451912,473648.09309506335,143188.22211119358,143188.22211119358,143188.22211119358,6275.536517460301,6275.536517460301,6275.536517460301,136912.6855937333,136912.6855937333,136912.6855937333,0.0,0.0,0.0,568092.6989083479
1650,2018-06-28,424892.3587263295,386111.61567431665,746072.7695039395,371000.50006056187,473740.28770615737,135045.16137867217,135045.16137867217,135045.16137867217,2363.326134376044,2363.326134376044,2363.326134376044,132681.83524429612,132681.83524429612,132681.83524429612,0.0,0.0,0.0,559937.5201050017
1651,2018-06-29,424880.2406555048,360626.1773356168,724374.430547939,370827.3142759326,473832.4890339915,122829.35169918086,122829.35169918086,122829.35169918086,-5084.718113658521,-5084.718113658521,-5084.718113658521,127914.06981283937,127914.06981283937,127914.06981283937,0.0,0.0,0.0,547709.5923546857
1652,2018-06-30,424868.12258468,365551.4955555253,716870.1549536812,370654.12849130336,473924.6915207044,121881.87799382507,121881.87799382507,121881.87799382507,-837.1366326525402,-837.1366326525402,-837.1366326525402,122719.01462647763,122719.01462647763,122719.01462647763,0.0,0.0,0.0,546750.000578505
1653,2018-07-01,424856.0045138552,368106.56341419305,724864.6797469415,370480.942706674,474016.8940074174,120104.59738125846,120104.59738125846,120104.59738125846,2891.2010476571536,2891.2010476571536,2891.2010476571536,117213.39633360131,117213.39633360131,117213.39633360131,0.0,0.0,0.0,544960.6018951137
1654,2018-07-02,424843.8864430305,362961.94864627044,710453.9874389941,370307.75692204473,474109.0964941303,109465.58287971355,109465.58287971355,109465.58287971355,-2051.993575223205,-2051.993575223205,-2051.993575223205,111517.57645493674,111517.57645493674,111517.57645493674,0.0,0.0,0.0,534309.4693227441
1655,2018-07-03,424831.76837220567,351220.8666433331,702737.0880722904,370134.5711374156,474211.4315013597,102195.83465396732,102195.83465396732,102195.83465396732,-3556.2153779506734,-3556.2153779506734,-3556.2153779506734,105752.050031918,105752.050031918,105752.050031918,0.0,0.0,0.0,527027.603026173
1656,2018-07-04,424819.65030138096,343837.8948150809,709059.8264861437,369961.3853527863,474404.08747230395,106309.54568929138,106309.54568929138,106309.54568929138,6275.536517463469,6275.536517463469,6275.536517463469,100034.00917182793,100034.00917182793,100034.00917182793,0.0,0.0,0.0,531129.1959906723
1657,2018-07-05,424807.5322305562,344854.36157098913,709340.0199384334,369788.199568157,474596.15595992166,96837.39429782786,96837.39429782786,96837.39429782786,2363.3261343937725,2363.3261343937725,2363.3261343937725,94474.06816343412,94474.06816343412,94474.06816343412,0.0,0.0,0.0,521644.92652838404
1658,2018-07-06,424795.4141597314,342370.9172639449,686357.963578659,369615.01378352783,474787.0537982075,84088.52287149284,84088.52287149284,84088.52287149284,-5084.718113656188,-5084.718113656188,-5084.718113656188,89173.24098514902,89173.24098514902,89173.24098514902,0.0,0.0,0.0,508883.93703122425
1659,2018-07-07,424783.29608890665,337960.28676937177,678928.6249651578,369441.8279988986,474977.95163649326,83383.11701082031,83383.11701082031,83383.11701082031,-837.1366326396005,-837.1366326396005,-837.1366326396005,84220.25364345992,84220.25364345992,84220.25364345992,0.0,0.0,0.0,508166.41309972695
1660,2018-07-08,424771.17801808193,322633.86593792966,685357.4863852031,369268.6422142692,475168.84947477904,82580.4641750709,82580.4641750709,82580.4641750709,2891.2010476590826,2891.2010476590826,2891.2010476590826,79689.2631274118,79689.2631274118,79689.2631274118,0.0,0.0,0.0,507351.6421931528
1661,2018-07-09,424759.0599472571,312650.2644142911,681651.6979429042,369095.45642964,475359.7473130649,73586.04859705003,73586.04859705003,73586.04859705003,-2051.9935752297347,-2051.9935752297347,-2051.9935752297347,75638.04217227978,75638.04217227978,75638.04217227978,0.0,0.0,0.0,498345.1085443071
1662,2018-07-10,424746.9418764324,293640.7792521434,664554.0123939686,368922.2706450107,475550.6451513506,68550.45949613968,68550.45949613968,68550.45949613968,-3556.215377959718,-3556.215377959718,-3556.215377959718,72106.6748740994,72106.6748740994,72106.6748740994,0.0,0.0,0.0,493297.40137257206
1663,2018-07-11,424734.8238056076,331954.78236941627,670878.155093117,368749.08486038144,475741.5429896365,75392.32942504923,75392.32942504923,75392.32942504923,6275.5365174485005,6275.5365174485005,6275.5365174485005,69116.79290760073,69116.79290760073,69116.79290760073,0.0,0.0,0.0,500127.15323065687
1664,2018-07-12,424722.70573478285,313630.9724119218,680455.2974465233,368575.89907575224,475932.4408279222,69034.69226146041,69034.69226146041,69034.69226146041,2363.3261343833274,2363.3261343833274,2363.3261343833274,66671.36612707708,66671.36612707708,66671.36612707708,0.0,0.0,0.0,493757.39799624326
1665,2018-07-13,424710.5876639581,310040.1712316542,660158.7641794179,368402.713291123,476123.33866620803,59670.327026965286,59670.327026965286,59670.327026965286,-5084.718113659516,-5084.718113659516,-5084.718113659516,64755.04514062479,64755.04514062479,64755.04514062479,0.0,0.0,0.0,484380.91469092335
1666,2018-07-14,424698.46959313337,295723.61127088335,664780.3613728608,368229.5275064936,476314.23650449375,62497.900878692635,62497.900878692635,62497.900878692635,-837.1366326377722,-837.1366326377722,-837.1366326377722,63335.0375113304,63335.0375113304,63335.0375113304,0.0,0.0,0.0,487196.370471826
1667,2018-07-15,424686.3515223086,306976.56455003814,665662.597069405,368056.3417218644,476505.1343427796,65253.685065069585,65253.685065069585,65253.685065069585,2891.2010476606,2891.2010476606,2891.2010476606,62362.484017408984,62362.484017408984,62362.484017408984,0.0,0.0,0.0,489940.0365873782
1668,2018-07-16,424674.23345148383,304494.82390223833,666594.0701950672,367883.1559372351,476696.0321810654,59722.29375133583,59722.29375133583,59722.29375133583,-2051.9935752185725,-2051.9935752185725,-2051.9935752185725,61774.287326554404,61774.287326554404,61774.287326554404,0.0,0.0,0.0,484396.52720281965
1669,2018-07-17,424662.11538065906,303364.54657645384,664035.5516155174,367709.97015260585,476886.9300193512,57939.11753167745,57939.11753167745,57939.11753167745,-3556.2153779547148,-3556.2153779547148,-3556.2153779547148,61495.33290963216,61495.33290963216,61495.33290963216,0.0,0.0,0.0,482601.23291233653
1670,2018-07-18,424649.99730983435,308067.31817983056,677368.9341824703,367536.7843679766,477077.82785763696,67716.56789795503,67716.56789795503,67716.56789795503,6275.536517448956,6275.536517448956,6275.536517448956,61441.031380506065,61441.031380506065,61441.031380506065,0.0,0.0,0.0,492366.56520778936
1671,2018-07-19,424637.8792390095,289408.75012391043,667051.9363972795,367363.5985833474,477268.7256959228,63883.429129764714,63883.429129764714,63883.429129764714,2363.326134372882,2363.326134372882,2363.326134372882,61520.102995391826,61520.102995391826,61520.102995391826,0.0,0.0,0.0,488521.30836877425
1672,2018-07-20,424625.7611681848,291458.6479266101,667345.9601391461,367190.4127987181,477459.6235342086,56552.80088645916,56552.80088645916,56552.80088645916,-5084.718113662843,-5084.718113662843,-5084.718113662843,61637.51900012201,61637.51900012201,61637.51900012201,0.0,0.0,0.0,481178.562054644
1673,2018-07-21,424613.64309736004,301577.14463387086,659567.1211589908,367017.22701408877,477650.52137249435,60860.37439589717,60860.37439589717,60860.37439589717,-837.1366326640892,-837.1366326640892,-837.1366326640892,61697.511028561246,61697.511028561246,61697.511028561246,0.0,0.0,0.0,485474.0174932572
1674,2018-07-22,424601.5250265352,307352.85991388105,652149.3281921219,366844.0412294596,477841.4192107802,64497.7599557521,64497.7599557521,64497.7599557521,2891.2010476581804,2891.2010476581804,2891.2010476581804,61606.558908093924,61606.558908093924,61606.558908093924,0.0,0.0,0.0,489099.2849822873
1675,2018-07-23,424589.4069557105,304090.468533121,659895.2824719062,366670.8554448302,478032.317049066,59224.27543891638,59224.27543891638,59224.27543891638,-2051.9935752251026,-2051.9935752251026,-2051.9935752251026,61276.26901414149,61276.26901414149,61276.26901414149,0.0,0.0,0.0,483813.6823946269
